"","Stock","Date","Open","High","Low","Close","Volume","Adj.Close"
"268","^FTSE","2016-06-24",6338.100098,6338.600098,5788.700195,6138.700195,3761301200,6138.700195
"269","^FTSE","2016-06-23",6261.200195,6380.600098,6261.200195,6338.100098,887921000,6338.100098
"270","^FTSE","2016-06-22",6226.600098,6315.600098,6222,6261.200195,858110900,6261.200195
"271","^FTSE","2016-06-21",6204,6250.200195,6156.200195,6226.600098,816749300,6226.600098
"272","^FTSE","2016-06-20",6021.100098,6236.5,6021.100098,6204,979119000,6204
"273","^FTSE","2016-06-17",5950.5,6046.100098,5950.5,6021.100098,1274460400,6021.100098
"274","^FTSE","2016-06-16",5966.799805,5966.799805,5900,5950.5,791476800,5950.5
"275","^FTSE","2016-06-15",5923.5,6007.5,5923.399902,5966.799805,856010000,5966.799805
"276","^FTSE","2016-06-14",6045,6045,5921.700195,5923.5,954027400,5923.5
"277","^FTSE","2016-06-13",6115.799805,6115.799805,6045,6045,827452100,6045
"278","^FTSE","2016-06-10",6231.899902,6231.899902,6097.200195,6115.799805,725887400,6115.799805
"279","^FTSE","2016-06-09",6301.5,6301.700195,6229.100098,6231.899902,652352500,6231.899902
"280","^FTSE","2016-06-08",6284.5,6304.5,6263.799805,6301.5,643216300,6301.5
"281","^FTSE","2016-06-07",6273.399902,6322.600098,6273.399902,6284.5,669759500,6284.5
"282","^FTSE","2016-06-06",6209.600098,6301.600098,6209.600098,6273.399902,0,6273.399902
"283","^FTSE","2016-06-03",6185.600098,6251.700195,6168.200195,6209.600098,640902800,6209.600098
"284","^FTSE","2016-06-02",6191.899902,6220.299805,6173.100098,6185.600098,866397400,6185.600098
"285","^FTSE","2016-06-01",6230.799805,6233.200195,6151.899902,6191.899902,871135700,6191.899902
"286","^FTSE","2016-05-31",6270.799805,6290.100098,6230.100098,6230.799805,0,6230.799805
"287","^FTSE","2016-05-27",6265.700195,6275.899902,6250.299805,6270.799805,559788200,6270.799805
"288","^FTSE","2016-05-26",6262.899902,6281.700195,6243.5,6265.700195,645606000,6265.700195
"289","^FTSE","2016-05-25",6219.299805,6270.299805,6219.299805,6262.899902,845296300,6262.899902
"290","^FTSE","2016-05-24",6136.399902,6231.899902,6109.600098,6219.299805,808796300,6219.299805
"291","^FTSE","2016-05-23",6156.299805,6173.100098,6122.600098,6136.399902,633421100,6136.399902
"292","^FTSE","2016-05-20",6053.399902,6156.5,6053.399902,6156.299805,757165100,6156.299805
"293","^FTSE","2016-05-19",6165.799805,6165.799805,6050.200195,6053.399902,908399900,6053.399902
"294","^FTSE","2016-05-18",6167.799805,6169.299805,6116,6165.799805,860903500,6165.799805
"295","^FTSE","2016-05-17",6151.399902,6215.899902,6147.200195,6167.799805,736046400,6167.799805
"296","^FTSE","2016-05-16",6138.5,6157.200195,6092.200195,6151.399902,432163600,6151.399902
"297","^FTSE","2016-05-13",6104.200195,6138.5,6060.100098,6138.5,626972100,6138.5
"298","^FTSE","2016-05-12",6162.5,6193.200195,6094.100098,6104.200195,678248300,6104.200195
"299","^FTSE","2016-05-11",6156.700195,6172.700195,6131.200195,6162.5,555870400,6162.5
"300","^FTSE","2016-05-10",6114.799805,6180.200195,6114.799805,6156.700195,643674300,6156.700195
"301","^FTSE","2016-05-09",6125.700195,6177.600098,6108.399902,6114.799805,649410100,6114.799805
"302","^FTSE","2016-05-06",6117.299805,6129.899902,6054.700195,6125.700195,698735000,6125.700195
"303","^FTSE","2016-05-05",6112,6152.600098,6102.299805,6117.299805,0,6117.299805
"304","^FTSE","2016-05-04",6185.600098,6185.600098,6100.799805,6112,752296300,6112
"305","^FTSE","2016-05-03",6241.899902,6270,6159.899902,6185.600098,869478400,6185.600098
"306","^FTSE","2016-04-29",6322.399902,6322.399902,6241.899902,6241.899902,840359500,6241.899902
"307","^FTSE","2016-04-28",6319.899902,6322.399902,6224.5,6322.399902,835904300,6322.399902
"308","^FTSE","2016-04-27",6284.5,6319.899902,6255.200195,6319.899902,801473800,6319.899902
"309","^FTSE","2016-04-26",6260.899902,6297.899902,6260.899902,6284.5,753521000,6284.5
"310","^FTSE","2016-04-25",6310.399902,6324.600098,6249.299805,6260.899902,668018000,6260.899902
"311","^FTSE","2016-04-22",6381.399902,6381.600098,6289.299805,6310.399902,655652900,6310.399902
"312","^FTSE","2016-04-21",6410.299805,6427.299805,6352.899902,6381.399902,806663800,6381.399902
"313","^FTSE","2016-04-20",6405.399902,6421.899902,6367.399902,6410.299805,790310500,6410.299805
"314","^FTSE","2016-04-19",6353.5,6418.299805,6353.5,6405.399902,784224000,6405.399902
"315","^FTSE","2016-04-18",6343.799805,6354.899902,6261.700195,6353.5,594992600,6353.5
"316","^FTSE","2016-04-15",6365.100098,6372.5,6328.200195,6343.799805,757416400,6343.799805
"317","^FTSE","2016-04-14",6362.899902,6373.899902,6335.399902,6365.100098,827513200,6365.100098
"318","^FTSE","2016-04-13",6242.399902,6362.899902,6242.399902,6362.899902,929198000,6362.899902
"319","^FTSE","2016-04-12",6200.100098,6248.299805,6176.299805,6242.399902,669433600,6242.399902
"320","^FTSE","2016-04-11",6204.399902,6229.700195,6165.5,6200.100098,536008900,6200.100098
"321","^FTSE","2016-04-08",6136.899902,6216.299805,6136.899902,6204.399902,603464000,6204.399902
"322","^FTSE","2016-04-07",6161.600098,6204.100098,6119.399902,6136.899902,739096200,6136.899902
"323","^FTSE","2016-04-06",6091.200195,6161.600098,6091.200195,6161.600098,716501500,6161.600098
"324","^FTSE","2016-04-05",6164.700195,6164.700195,6061.899902,6091.200195,801242300,6091.200195
"325","^FTSE","2016-04-04",6146.100098,6202,6132.899902,6164.700195,530284200,6164.700195
"326","^FTSE","2016-04-01",6174.899902,6174.899902,6076.899902,6146.100098,725054600,6146.100098
"327","^IBEX","2016-07-04",8302.900391,8328.099609,8229.400391,8255.900391,216883900,8255.900391
"328","^IBEX","2016-07-01",8240.099609,8304.400391,8134.100098,8268.900391,304249300,8268.900391
"329","^IBEX","2016-06-30",8081.700195,8186.799805,7993.899902,8163.299805,456692600,8163.299805
"330","^IBEX","2016-06-29",7947,8105.299805,7935.100098,8105.299805,407524600,8105.299805
"331","^IBEX","2016-06-28",7836.799805,7916.899902,7793.700195,7835,467336500,7835
"332","^IBEX","2016-06-27",8001.5,8053.200195,7579.799805,7645.5,768018900,7645.5
"333","^IBEX","2016-06-24",8263.599609,8328.400391,7743.399902,7787.700195,108447500,7787.700195
"334","^IBEX","2016-06-23",8758.900391,8912,8684.799805,8885.299805,319105900,8885.290801
"335","^IBEX","2016-06-22",8711.900391,8774.299805,8605.700195,8702,247584300,8701.991182
"336","^IBEX","2016-06-21",8636.900391,8697.900391,8607.700195,8667.299805,272659900,8667.291022
"337","^IBEX","2016-06-20",8592.700195,8652.099609,8578.599609,8647.099609,281896800,8647.090847
"338","^IBEX","2016-06-17",8290.200195,8425.200195,8278.299805,8362,472788200,8361.991527
"339","^IBEX","2016-06-16",8150.700195,8220.599609,8107,8199.900391,331333900,8199.892082
"340","^IBEX","2016-06-15",8216.799805,8315.799805,8193.299805,8250.799805,322391100,8250.791444
"341","^IBEX","2016-06-14",8238.599609,8270.400391,8124.799805,8126.700195,342432200,8126.691961
"342","^IBEX","2016-06-13",8388.200195,8424.900391,8291.5,8303.799805,290427500,8303.791391
"343","^IBEX","2016-06-10",8732.200195,8732.599609,8486.799805,8490.5,388954600,8490.491397
"344","^IBEX","2016-06-09",8806.799805,8832.700195,8751.299805,8769.5,316748600,8769.491114
"345","^IBEX","2016-06-08",8857.900391,8866.900391,8798.200195,8831.400391,252005700,8831.391442
"346","^IBEX","2016-06-07",8873,8945.900391,8865.799805,8894.5,208139400,8894.490987
"347","^IBEX","2016-06-06",8810.099609,8870.900391,8785.599609,8823.5,180467900,8823.491059
"348","^IBEX","2016-06-03",9004.299805,9038.400391,8756.799805,8801.599609,272779100,8801.590691
"349","^IBEX","2016-06-02",8918.599609,9056.599609,8907.5,8957.900391,316094100,8957.891314
"350","^IBEX","2016-06-01",9028.299805,9033.400391,8880.900391,8916.900391,264047200,8916.891355
"351","^IBEX","2016-05-31",9130.5,9155.5,9013.200195,9034,309221200,9033.990846
"352","^IBEX","2016-05-30",9110.900391,9134,9066.5,9116.900391,119753200,9116.891153
"353","^IBEX","2016-05-27",9045.400391,9126.299805,9026.599609,9107.299805,262448800,9107.290576
"354","^IBEX","2016-05-26",9074.400391,9101.799805,9020.400391,9079.200195,383453400,9079.190996
"355","^IBEX","2016-05-25",8988.5,9149.299805,8982.099609,9125,307936100,9124.990754
"356","^IBEX","2016-05-24",8687.299805,8938.799805,8670.900391,8918.099609,208850000,8918.090573
"357","^IBEX","2016-05-23",8776.200195,8809.900391,8677.299805,8714,181046800,8713.99117
"358","^IBEX","2016-05-20",8737.5,8793.799805,8713.799805,8771.200195,172275200,8771.191308
"359","^IBEX","2016-05-19",8745.5,8785.200195,8669.599609,8674.700195,245147900,8674.691405
"360","^IBEX","2016-05-18",8647.299805,8797.200195,8632.799805,8775.099609,201504000,8775.090718
"361","^IBEX","2016-05-17",8743.700195,8829.5,8645.799805,8698.700195,221831300,8698.691381
"362","^IBEX","2016-05-16",8626.400391,8701.599609,8579.799805,8682.099609,120694400,8682.090812
"363","^IBEX","2016-05-13",8622.700195,8752.599609,8596.299805,8721.5,211088900,8721.491163
"364","^IBEX","2016-05-12",8629.400391,8787,8582.200195,8663.099609,247425000,8663.090831
"365","^IBEX","2016-05-11",8773,8793.700195,8614.099609,8663.900391,217295500,8663.891612
"366","^IBEX","2016-05-10",8749.400391,8831.099609,8711.799805,8775.200195,225696500,8775.191304
"367","^IBEX","2016-05-09",8776.099609,8839.700195,8643.599609,8660.799805,249799400,8660.791029
"368","^IBEX","2016-05-06",8659.5,8768.299805,8563.900391,8702.099609,266577400,8702.090792
"369","^IBEX","2016-05-05",8698.200195,8792.5,8660.900391,8689.400391,237813300,8689.391586
"370","^IBEX","2016-05-04",8767.799805,8802.299805,8648.599609,8654.299805,279480200,8654.291035
"371","^IBEX","2016-05-03",9009.400391,9015.099609,8753.700195,8764.900391,297607600,8764.891509
"372","^IBEX","2016-05-02",9066.900391,9092.599609,8980.799805,9022.099609,144920400,9022.090467
"373","^IBEX","2016-04-29",9161.400391,9195.900391,9025.700195,9025.700195,333507900,9025.69105
"374","^IBEX","2016-04-28",9227.599609,9269,9085.5,9269,353270500,9268.990608
"375","^IBEX","2016-04-27",9306.700195,9360.200195,9277,9332.599609,306651800,9332.590153
"376","^IBEX","2016-04-26",9171.900391,9299.5,9162.700195,9283,295440900,9282.990594
"377","^IBEX","2016-04-25",9225.400391,9257.5,9123.700195,9140,232568900,9139.990739
"378","^IBEX","2016-04-22",9183.900391,9244.400391,9161.599609,9232.799805,299600000,9232.790449
"379","^IBEX","2016-04-21",9178.5,9218.700195,9120.599609,9197.200195,324423800,9197.190876
"380","^IBEX","2016-04-20",8948.400391,9161.900391,8940,9147.200195,305434000,9147.190927
"381","^IBEX","2016-04-19",8914.5,9004.200195,8890.200195,8971.299805,293009300,8971.290714
"382","^IBEX","2016-04-18",8703.400391,8891.5,8674.099609,8881.599609,243875900,8881.59061
"383","^IBEX","2016-04-15",8855.400391,8886.599609,8809.299805,8850.900391,275854000,8850.891422
"384","^IBEX","2016-04-14",8854,8870.900391,8743.5,8861.5,343392500,8861.491021
"385","^IBEX","2016-04-13",8660.099609,8820.700195,8596.099609,8820.700195,415148700,8820.691257
"386","^IBEX","2016-04-12",8519.799805,8587.900391,8425.599609,8546.299805,326591700,8546.291145
"387","^IBEX","2016-04-11",8413.400391,8563.400391,8344.400391,8497.599609,270182600,8497.590999
"388","^IBEX","2016-04-08",8309.900391,8462.799805,8309.900391,8427.599609,297771900,8427.59107
"389","^IBEX","2016-04-07",8418.200195,8431.400391,8256.099609,8292.900391,311341800,8292.891988
"390","^IBEX","2016-04-06",8398.799805,8468.900391,8340.200195,8398.599609,287750100,8398.591099
"391","^IBEX","2016-04-05",8483.799805,8491.5,8377.700195,8387.700195,272827800,8387.691696
"392","^IBEX","2016-04-04",8589.299805,8712.900391,8552.200195,8597.5,212417400,8597.491288
"393","^IBEX","2016-04-01",8624.599609,8677.200195,8531.799805,8602.299805,325370400,8602.291088
"394","^SSMI","2016-07-04",8093.700195,8111.700195,8036.200195,8056.700195,0,8056.700195
"395","^SSMI","2016-07-01",8048.200195,8098.299805,8013.799805,8085.200195,60113900,8085.200195
"396","^SSMI","2016-06-30",7944.899902,8030.200195,7923.700195,8020.200195,81380100,8020.200195
"397","^SSMI","2016-06-29",7850.600098,7979,7832.100098,7979,80694800,7979
"398","^SSMI","2016-06-28",7738.899902,7815.700195,7724.299805,7773.799805,109621300,7773.799805
"399","^SSMI","2016-06-27",7696.299805,7765,7573.200195,7594.5,121054600,7594.5
"400","^SSMI","2016-06-24",7506.100098,7879.200195,7475.5,7747.200195,155072400,7747.200195
"401","^SSMI","2016-06-23",7963.399902,8079.5,7943.600098,8023.100098,50984600,8023.100098
"402","^SSMI","2016-06-22",7954.600098,7992.700195,7901.100098,7972.100098,49485500,7972.100098
"403","^SSMI","2016-06-21",7871.700195,7952.100098,7866.100098,7935.799805,56085800,7935.799805
"404","^SSMI","2016-06-20",7850.799805,7931.899902,7837.700195,7900.200195,61451300,7900.200195
"405","^SSMI","2016-06-17",7718.899902,7768.100098,7710.399902,7713.600098,145683400,7713.600098
"406","^SSMI","2016-06-16",7612.200195,7656.200195,7577.600098,7634.700195,73013500,7634.700195
"407","^SSMI","2016-06-15",7686.100098,7759.899902,7679.5,7679.5,61209600,7679.5
"408","^SSMI","2016-06-14",7717.600098,7727.899902,7638.799805,7638.799805,83930400,7638.799805
"409","^SSMI","2016-06-13",7874.700195,7875.600098,7777.5,7782.399902,61343100,7782.399902
"410","^SSMI","2016-06-10",8041.5,8047.5,7909.700195,7922.700195,60629900,7922.700195
"411","^SSMI","2016-06-09",8114.899902,8129.700195,8057.399902,8076.399902,47348200,8076.399902
"412","^SSMI","2016-06-08",8164.600098,8178.399902,8116.799805,8143.799805,43304900,8143.799805
"413","^SSMI","2016-06-07",8179.700195,8220.900391,8174.700195,8215.799805,43620800,8215.799805
"414","^SSMI","2016-06-06",8156.600098,8184.700195,8144.299805,8166,0,8166
"415","^SSMI","2016-06-03",8230.5,8231.5,8096.399902,8148.399902,55724900,8148.399902
"416","^SSMI","2016-06-02",8187.5,8223.200195,8173.399902,8205.799805,50485400,8205.799805
"417","^SSMI","2016-06-01",8191.200195,8239.400391,8167.700195,8185.5,52197800,8185.5
"418","^SSMI","2016-05-31",8281.700195,8290.5,8182.399902,8216.400391,80560900,8216.400391
"419","^SSMI","2016-05-30",8306,8310.900391,8270.5,8277.799805,25136300,8277.799805
"420","^SSMI","2016-05-27",8278.5,8307.599609,8258,8292.5,47289800,8292.5
"421","^SSMI","2016-05-26",8180.299805,8234.299805,8159.700195,8229.599609,50209400,8229.599609
"422","^SSMI","2016-05-25",8151.100098,8187.700195,8140.899902,8167.600098,53224600,8167.600098
"423","^SSMI","2016-05-24",7982.200195,8138.100098,7979.5,8125.200195,51348700,8125.200195
"424","^SSMI","2016-05-23",8012,8074.100098,7968.600098,8038.5,47668700,8038.5
"425","^SSMI","2016-05-20",7947.5,8011.299805,7944.600098,7997.299805,62022600,7997.299805
"426","^SSMI","2016-05-19",7943.5,7961.5,7904.100098,7908.799805,60899900,7908.799805
"427","^SSMI","2016-05-18",7887.299805,7973.899902,7886.5,7973.899902,54998900,7973.899902
"428","^SSMI","2016-05-17",7931,7977.700195,7878.5,7906.799805,61839300,7906.799805
"429","^SSMI","2016-05-13",7844.600098,7947.899902,7829,7925.799805,51116000,7925.799805
"430","^SSMI","2016-05-12",7891.700195,7971.600098,7846.700195,7885.899902,58042900,7885.899902
"431","^SSMI","2016-05-11",7938.5,7938.5,7889.299805,7937.899902,45806500,7937.899902
"432","^SSMI","2016-05-10",7896.600098,7959.700195,7883.399902,7934.899902,49548700,7934.899902
"433","^SSMI","2016-05-09",7784.299805,7845.100098,7756.600098,7825,46703700,7825
"434","^SSMI","2016-05-06",7743,7758.5,7689.5,7735.600098,51326600,7735.600098
"435","^SSMI","2016-05-05",7853.100098,7882.299805,7752.399902,7753,0,7753
"436","^SSMI","2016-05-04",7853.100098,7882.299805,7752.399902,7753,48425600,7753
"437","^SSMI","2016-05-03",7938.5,7940.700195,7817.399902,7850.700195,64429700,7850.700195
"438","^SSMI","2016-05-02",7985.299805,7993.600098,7958.100098,7977.799805,27464500,7977.799805
"439","^SSMI","2016-04-29",8025.799805,8025.799805,7938.899902,7960.899902,62279800,7960.899902
"440","^SSMI","2016-04-28",8053,8102.299805,7981,8099.399902,44584400,8099.399902
"441","^SSMI","2016-04-27",8087.899902,8108.399902,8056.799805,8096.799805,43057300,8096.799805
"442","^SSMI","2016-04-26",8119.899902,8132.600098,8062.200195,8077.200195,51525900,8077.200195
"443","^SSMI","2016-04-25",8122.5,8140.399902,8046.299805,8079.899902,46678000,8079.899902
"444","^SSMI","2016-04-22",8135.5,8135.700195,8096.200195,8109.399902,59253500,8109.399902
"445","^SSMI","2016-04-21",8208.599609,8210.900391,8080.899902,8159.700195,65655700,8159.700195
"446","^SSMI","2016-04-20",8138,8188,8108.399902,8187,58231400,8187
"447","^SSMI","2016-04-19",8074.100098,8158,8065.5,8152.799805,48843900,8152.799805
"448","^SSMI","2016-04-18",7950.299805,8048.5,7924,8044.600098,36599300,8044.600098
"449","^SSMI","2016-04-15",8000.100098,8033.299805,7956.899902,8014.600098,56584300,8014.600098
"450","^SSMI","2016-04-14",7949.200195,8031,7939.700195,8021,53915000,8021
"451","^SSMI","2016-04-13",7842.799805,7934.5,7833.700195,7934.5,70037700,7934.5
"452","^SSMI","2016-04-12",7718.200195,7795.899902,7676.700195,7788.799805,48823500,7788.799805
"453","^SSMI","2016-04-11",7752.399902,7810.200195,7706,7751.600098,49978400,7751.600098
"454","^SSMI","2016-04-08",7792.799805,7817.600098,7766,7817.600098,55131500,7817.600098
"455","^SSMI","2016-04-07",7793,7830,7745.5,7761.399902,53890600,7761.399902
"456","^SSMI","2016-04-06",7650,7769.100098,7629.700195,7768.200195,57688400,7768.200195
"457","^SSMI","2016-04-05",7660.5,7681,7611.600098,7673.700195,72621500,7673.700195
"458","^SSMI","2016-04-04",7679.399902,7757.5,7646.700195,7731.799805,53134400,7731.799805
"459","^SSMI","2016-04-01",7688.600098,7700.100098,7607.700195,7688.299805,61747600,7688.299805
"460","^N225","2016-07-04",15554.040039,15805.30957,15553.919922,15775.799805,105200,15775.799805
"461","^N225","2016-07-01",15698.019531,15765,15635.570312,15682.480469,116300,15682.480469
"462","^N225","2016-06-30",15752.709961,15781.69043,15575.919922,15575.919922,146200,15575.919922
"463","^N225","2016-06-29",15523.349609,15626.660156,15398.30957,15566.830078,143000,15566.830078
"464","^N225","2016-06-28",15094.709961,15443.820312,14987.790039,15323.139648,175500,15323.139648
"465","^N225","2016-06-27",15153.080078,15323.950195,15061.660156,15309.209961,157000,15309.209961
"466","^N225","2016-06-24",16333.870117,16389.169922,14864.009766,14952.019531,255100,14952.019531
"467","^N225","2016-06-23",16098.610352,16263.870117,16057.860352,16238.349609,107500,16238.349609
"468","^N225","2016-06-22",16095.80957,16160.990234,15980.650391,16065.719727,108300,16065.719727
"469","^N225","2016-06-21",15875.80957,16202.299805,15770.959961,16169.110352,117300,16169.110352
"470","^N225","2016-06-20",15839.05957,16035.44043,15835.860352,15965.299805,128000,15965.299805
"471","^N225","2016-06-17",15631.790039,15774.870117,15582.94043,15599.660156,162200,15599.660156
"472","^N225","2016-06-16",15871.219727,15913.080078,15395.980469,15434.139648,149600,15434.139648
"473","^N225","2016-06-15",15799.070312,15997.299805,15752.009766,15919.580078,132700,15919.580078
"474","^N225","2016-06-14",16001.19043,16082.5,15762.089844,15859,0,15859
"475","^N225","2016-06-13",16319.110352,16335.379883,16019.179688,16019.179688,0,16019.179688
"476","^N225","2016-06-10",16637.509766,16643.359375,16496.109375,16601.359375,150400,16601.359375
"477","^N225","2016-06-09",16742.029297,16785.830078,16587.769531,16668.410156,0,16668.410156
"478","^N225","2016-06-08",16722.490234,16830.919922,16581.710938,16830.919922,108700,16830.919922
"479","^N225","2016-06-07",16651.050781,16701.009766,16536.230469,16675.449219,105700,16675.449219
"480","^N225","2016-06-06",16373.320312,16581.300781,16322.639648,16580.029297,118500,16580.029297
"481","^N225","2016-06-03",16599.509766,16716.140625,16554.599609,16642.230469,107300,16642.230469
"482","^N225","2016-06-02",16817.259766,16819.849609,16525.470703,16562.550781,138500,16562.550781
"483","^N225","2016-06-01",17097.220703,17145.949219,16908.919922,16955.730469,129700,16955.730469
"484","^N225","2016-05-31",17029.460938,17251.359375,16988.640625,17234.980469,152000,17234.980469
"485","^N225","2016-05-30",16973.720703,17068.019531,16910.189453,17068.019531,97300,17068.019531
"486","^N225","2016-05-27",16830.5,16901.089844,16792.730469,16834.839844,108400,16834.839844
"487","^N225","2016-05-26",16927.689453,16957.560547,16743.169922,16772.460938,118300,16772.460938
"488","^N225","2016-05-25",16764.349609,16806.029297,16731.119141,16757.349609,104200,16757.349609
"489","^N225","2016-05-24",16605.039062,16605.039062,16471.369141,16498.759766,106400,16498.759766
"490","^N225","2016-05-23",16671.279297,16691.5,16417.839844,16654.599609,0,16654.599609
"491","^N225","2016-05-20",16594.990234,16770.869141,16548.339844,16736.349609,122500,16736.349609
"492","^N225","2016-05-19",16807.460938,16841.039062,16590.160156,16646.660156,0,16646.660156
"493","^N225","2016-05-18",16611.400391,16795.470703,16513.169922,16644.689453,160100,16644.689453
"494","^N225","2016-05-17",16618.949219,16655.890625,16509.310547,16652.800781,114100,16652.800781
"495","^N225","2016-05-16",16391.919922,16632.619141,16391.919922,16466.400391,121300,16466.400391
"496","^N225","2016-05-13",16804.169922,16804.169922,16400.869141,16412.210938,166500,16412.210938
"497","^N225","2016-05-12",16459.689453,16658.070312,16374.589844,16646.339844,134500,16646.339844
"498","^N225","2016-05-11",16736.720703,16814.640625,16536.609375,16579.009766,139200,16579.009766
"499","^N225","2016-05-10",16307.5,16587.630859,16229.150391,16565.189453,0,16565.189453
"500","^N225","2016-05-09",16226.589844,16292.860352,16159.30957,16216.030273,0,16216.030273
"501","^N225","2016-05-06",16212.669922,16271.610352,15989.349609,16106.719727,148100,16106.719727
"502","^N225","2016-05-02",16357.099609,16357.099609,15975.469727,16147.379883,174500,16147.379883
"503","^N225","2016-04-28",17438.990234,17572.269531,16652.740234,16666.050781,226100,16666.050781
"504","^N225","2016-04-27",17369.679688,17417.539062,17230.230469,17290.490234,136700,17290.490234
"505","^N225","2016-04-26",17358.560547,17426.019531,17200.5,17353.279297,156800,17353.279297
"506","^N225","2016-04-25",17613.560547,17613.560547,17403.580078,17439.300781,166500,17439.300781
"507","^N225","2016-04-22",17220.470703,17572.490234,17192.390625,17572.490234,221500,17572.490234
"508","^N225","2016-04-21",17187.269531,17381.699219,17144.529297,17363.619141,160900,17363.619141
"509","^N225","2016-04-20",17053.830078,17099.359375,16870.730469,16906.539062,139600,16906.539062
"510","^N225","2016-04-19",16582.660156,16900.330078,16570.5,16874.439453,141300,16874.439453
"511","^N225","2016-04-18",16521.25,16526.900391,16254.200195,16275.950195,0,16275.950195
"512","^N225","2016-04-15",16720.390625,16928.669922,16720.390625,16848.029297,129300,16848.029297
"513","^N225","2016-04-14",16629.830078,16911.050781,16602.169922,16911.050781,170100,16911.050781
"514","^N225","2016-04-13",16142.709961,16405.589844,16132.230469,16381.219727,154000,16381.219727
"515","^N225","2016-04-12",15719.240234,15963.030273,15693.610352,15928.790039,0,15928.790039
"516","^N225","2016-04-11",15761.570312,15778.740234,15525.490234,15751.129883,126000,15751.129883
"517","^N225","2016-04-08",15597.040039,16027.629883,15471.799805,15821.519531,171500,15821.519531
"518","^N225","2016-04-07",15739.259766,15871.099609,15636.209961,15749.839844,141600,15749.839844
"519","^N225","2016-04-06",15727.700195,15828.610352,15612.910156,15715.360352,146000,15715.360352
"520","^N225","2016-04-05",16044.230469,16066.179688,15698.549805,15732.820312,153400,15732.820312
"521","^N225","2016-04-04",16087.759766,16238.509766,16029.5,16123.269531,140500,16123.269531
"522","^N225","2016-04-01",16719.560547,16719.560547,16113.009766,16164.160156,173000,16164.160156
"523","^HSI","2016-07-04",20967.470703,21166.019531,20840.640625,21059.199219,1838333600,21059.199219
"524","^HSI","2016-06-30",20736.849609,20828.029297,20614.650391,20794.369141,2032778200,20794.369141
"525","^HSI","2016-06-29",20217.070312,20456.580078,20217.070312,20436.119141,1566228200,20436.119141
